order_no,date,lot_number,currency,buysell,amount,price,rate,fee,swap,pl,total_pl
517454163,2022/04/20 23:06:30,60000576568449,米ドル-円,決済売,10,127.645,-,0,530,109100,109630
515959496,2022/04/15 10:06:52,10000583779463,米ドル-円,新規買,10,126.554,-,0,0,,0
517447593,2022/04/20 22:59:22,60000576565286,米ドル-円,決済売,10,127.938,-,0,160,84300,84460
516387394,2022/04/19 7:34:06,10000583965824,米ドル-円,新規買,10,127.095,-,0,0,,0
517288269,2022/04/20 18:36:20,60000576497324,米ドル-円,決済売,20,127.908,-,0,0,-129600,-129600
517200470,2022/04/20 14:15:37,10000584331766,米ドル-円,新規買,20,128.556,-,0,0,,0
517200445,2022/04/20 14:15:29,60000576457930,米ドル-円,決済売,10,128.552,-,0,330,190200,190530
516113160,2022/04/18 7:23:33,10000583841151,米ドル-円,新規買,10,126.650,-,0,0,,0
517200399,2022/04/20 14:15:13,60000576457914,米ドル-円,決済売,30,128.546,-,0,3690,722100,725790
515273966,2022/04/13 15:35:14,10000583473317,米ドル-円,新規買,30,126.139,-,0,0,,0
516103933,2022/04/16 4:35:57,60000575960130,米ドル-円,決済売,10,126.327,-,0,0,-6800,-6800
516102824,2022/04/16 3:22:36,10000583839096,米ドル-円,新規買,10,126.395,-,0,0,,0
516102483,2022/04/16 3:00:01,60000575959323,米ドル-円,決済売,1,126.379,-,0,0,1510,1510
515945770,2022/04/15 9:21:01,10000583773133,米ドル-円,新規買,1,126.228,-,0,0,,0
516102475,2022/04/16 2:59:36,60000575959317,米ドル-円,決済売,10,126.377,-,0,1280,229400,230680
514183864,2022/04/08 17:03:51,10000582991204,米ドル-円,新規買,10,124.083,-,0,0,,0
515644974,2022/04/14 12:26:35,60000575749160,米ドル-円,決済売,10,125.158,-,0,1120,52400,53520
514783403,2022/04/12 4:16:48,60000575358813,米ドル-円,決済売,10,125.449,-,0,190,81500,81690
514296631,2022/04/08 22:48:30,10000583040526,米ドル-円,新規買,20,124.634,-,0,0,,0
515644901,2022/04/14 12:26:28,60000575749136,米ドル-円,決済売,20,125.165,-,0,2240,136200,138440
514783378,2022/04/12 4:16:09,60000575358807,米ドル-円,決済売,10,125.447,-,0,190,96300,96490
514270295,2022/04/08 22:14:30,10000583029147,米ドル-円,新規買,30,124.484,-,0,0,,0
514824345,2022/04/12 9:20:35,60000575375750,米ドル-円,決済売,20,125.265,-,0,0,-50000,-50000
514808891,2022/04/12 8:42:01,10000583265629,米ドル-円,新規買,20,125.515,-,0,0,,0
514824098,2022/04/12 9:20:01,60000575375604,米ドル-円,決済売,20,125.264,-,0,0,-29200,-29200
514794710,2022/04/12 7:25:01,10000583259631,米ドル-円,新規買,20,125.410,-,0,0,,0
514782066,2022/04/12 3:53:07,60000575358087,米ドル-円,決済売,10,125.478,-,0,920,234700,235620
514782049,2022/04/12 3:52:45,60000575358069,米ドル-円,決済売,10,125.472,-,0,920,234100,235020
513338792,2022/04/05 23:14:02,10000582617547,米ドル-円,新規買,20,123.131,-,0,0,,0
514179796,2022/04/08 16:46:57,60000575078685,米ドル-円,決済売,40,124.082,-,0,2360,86400,88760
513704303,2022/04/06 23:38:10,10000582778237,米ドル-円,新規買,40,123.866,-,0,0,,0
513951906,2022/04/07 21:11:54,60000574975633,米ドル-円,決済売,10,123.959,-,0,0,-500,-500
513948477,2022/04/07 21:04:28,10000582888179,米ドル-円,新規買,10,123.964,-,0,0,,0
513517120,2022/04/06 13:03:34,60000574778262,米ドル-円,決済売,10,123.754,-,0,140,33800,33940
513359787,2022/04/05 23:35:35,10000582626472,米ドル-円,新規買,10,123.416,-,0,0,,0
513492786,2022/04/06 11:42:40,60000574767644,米ドル-円,決済売,10,123.973,-,0,0,-6400,-6400
513492616,2022/04/06 11:42:13,60000574767499,米ドル-円,決済売,20,124.009,-,0,0,-5600,-5600
513491915,2022/04/06 11:38:51,10000582682435,米ドル-円,新規買,30,124.037,-,0,0,,0
513492580,2022/04/06 11:42:05,60000574767482,米ドル-円,決済売,10,124.010,-,0,0,-3000,-3000
513491423,2022/04/06 11:36:51,10000582682216,米ドル-円,新規買,10,124.040,-,0,0,,0
513491863,2022/04/06 11:38:39,60000574767206,米ドル-円,決済売,30,124.039,-,0,420,288000,288420
513491488,2022/04/06 11:37:11,60000574767074,米ドル-円,決済売,10,124.038,-,0,140,95900,96040
513338588,2022/04/05 23:13:53,10000582617449,米ドル-円,新規買,40,123.079,-,0,0,,0
513336986,2022/04/05 23:12:37,60000574693544,米ドル-円,決済売,30,122.972,-,0,900,21600,22500
512699468,2022/04/01 22:21:30,10000582338660,米ドル-円,新規買,30,122.900,-,0,0,,0
513231892,2022/04/05 18:05:11,60000574645469,米ドル-円,決済売,10,122.788,-,0,300,6600,6900
512593882,2022/04/01 17:18:11,10000582293137,米ドル-円,新規買,10,122.722,-,0,0,,0
513231801,2022/04/05 18:04:51,60000574645426,米ドル-円,決済売,10,122.777,-,0,300,12300,12600
512498529,2022/04/01 12:05:47,10000582252738,米ドル-円,新規買,10,122.654,-,0,0,,0
512691721,2022/04/01 22:07:19,60000574403231,米ドル-円,決済売,30,122.639,-,0,0,18300,18300
512518501,2022/04/01 13:02:56,10000582260795,米ドル-円,新規買,30,122.578,-,0,0,,0
512498382,2022/04/01 13:00:29,60000574324656,米ドル-円,決済売,40,122.518,-,0,0,0,0
512489421,2022/04/01 11:46:59,10000582248741,米ドル-円,新規買,40,122.518,-,0,0,,0
